iter	Passed	Remaining
2713	2645866	2228611
2714	2648016	2228625
2715	2650094	2228577
2716	2652389	2228709
2717	2654413	2228613
2718	2656277	2228381
2719	2658161	2228164
2720	2660172	2228053
2721	2661740	2227569
2722	2663452	2227205
2723	2665313	2226965
2724	2667167	2226717
2725	2668969	2226425
2726	2670371	2225799
2727	2672278	2225592
2728	2674213	2225408
2729	2676005	2225103
2730	2677714	2224729
2731	2679440	2224367
2732	2681530	2224306
2733	2683892	2224469
2734	2686445	2224789
2735	2689562	2225573
2736	2691688	2225535
2737	2694649	2226186
2738	2696804	2226168
2739	2698755	2225980
2740	2700757	2225834
2741	2702692	2225631
2742	2704631	2225429
2743	2706275	2224984
2744	2709249	2225631
2745	2711476	2225662
2746	2713218	2225293
2747	2714946	2224912
2748	2716708	2224558
2749	2718357	2224110
2750	2720278	2223884
2751	2721813	2223341
2752	2723526	2222943
2753	2725333	2222620
2754	2726973	2222161
2755	2727945	2221156
2756	2729699	2220789
2757	2731306	2220300
2758	2732407	2219400
2759	2733703	2218657
2760	2736733	2219321
2761	2739435	2219716
2762	2741583	2219660
2763	2743336	2219283
2764	2745647	2219357
2765	2747941	2219414
2766	2750198	2219441
2767	2752081	2219164
2768	2753994	2218909
2769	2756239	2218922
2770	2758112	2218633
2771	2759886	2218263
2772	2762487	2218557
2773	2764921	2218714
2774	2766874	2218484
2775	2769048	2218431
2776	2771210	2218365
2777	2773587	2218470
2778	2775640	2218315
2779	2777348	2217882
2780	2779144	2217519
2781	2781467	2217575
2782	2783533	2217425
2783	2785554	2217237
2784	2787949	2217345
2785	2790288	2217408
2786	2792733	2217552
2787	2794673	2217294
2788	2796531	2216970
2789	2797924	2216276
2790	2799567	2215780
2791	2801393	2215428
2792	2803251	2215100
2793	2804888	2214596
2794	2806368	2213968
2795	2808016	2213471
2796	2809961	2213208
2797	2811878	2212921
2798	2813445	2212358
2799	2815323	2212040
2800	2817683	2212097
2801	2819998	2212118
2802	2821811	2211744
2803	2824663	2212183
2804	2827420	2212545
2805	2830632	2213259
2806	2833263	2213518
2807	2836888	2214551
2808	2840214	2215347
2809	2841921	2214878
2810	2844401	2215010
2811	2847002	2215235
2812	2850021	2215783
2813	2851815	2215376
2814	2853564	2214933
2815	2855383	2214544
2816	2857279	2214213
2817	2858517	2213372
2818	2860323	2212971
2819	2862182	2212609
2820	2864358	2212491
2821	2865865	2211855
2822	2867338	2211192
2823	2869227	2210849
2824	2871389	2210715
2825	2873262	2210358
2826	2874641	2209619
2827	2877529	2210040
2828	2880599	2210598
2829	2884042	2211439
2830	2886185	2211281
2831	2888744	2211439
2832	2891204	2211521
2833	2893824	2211723
2834	2896183	2211723
2835	2898906	2212000
2836	2901975	2212538
2837	2903953	2212243
2838	2905878	2211906
2839	2907961	2211689
2840	2910541	2211847
2841	2912690	2211677
2842	2915413	2211940
2843	2917304	2211571
2844	2919904	2211737
2845	2922808	2212132
2846	2924979	2211970
2847	2927462	2212043
2848	2929771	2211982
2849	2932316	2212098
2850	2934059	2211607
2851	2936309	2211497
2852	2938861	2211614
2853	2941206	2211573
2854	2943020	2211131
2855	2945041	2210843
2856	2946985	2210496
2857	2949634	2210677
2858	2954039	2212171
2859	2956375	2212113
2860	2958761	2212090
2861	2960710	2211739
2862	2962388	2211185
2863	2964406	2210883
2864	2966661	2210758
2865	2968795	2210540
2866	2970437	2209955
2867	2972285	2209523
2868	2974597	2209434
2869	2976924	2209354
2870	2978650	2208828
2871	2980504	2208395
2872	2982465	2208041
2873	2984519	2207755
2874	2986647	2207521
2875	2988254	2206903
2876	2990395	2206677
2877	2992562	2206468
2878	2994537	2206118
2879	2995980	2205374
2880	2997772	2204887
2881	2999599	2204424
2882	3001531	2204037
2883	3003109	2203391
2884	3004794	2202821
2885	3006548	2202302
2886	3008756	2202113
2887	3010422	2201527
2888	3012059	2200920
2889	3014495	2200894
2890	3015634	2199921
2891	3016708	2198900
2892	3017680	2197805
2893	3018996	2196961
2894	3020020	2195904
2895	3021214	2194971
2896	3022378	2194015
2897	3023360	2192927
2898	3024453	2191919
2899	3026052	2191279
2900	3026892	2190088
2901	3027923	2189036
2902	3029257	2188202
2903	3030190	2187079
2904	3031044	2185899
2905	3033261	2185701
2906	3034366	2184701
2907	3035777	2183922
2908	3037592	2183432
2909	3039731	2183175
2910	3041147	2182396
2911	3042755	2181755
2912	3045608	2182006
2913	3047852	2181819
2914	3048807	2180708
2915	3049752	2179590
2916	3051474	2179026
2917	3053490	2178673
2918	3055911	2178606
2919	3059098	2179084
2920	3062294	2179565
2921	3065723	2180210
2922	3068136	2180129
2923	3070830	2180247
2924	3073179	2180118
2925	3076138	2180420
2926	3078789	2180502
2927	3081743	2180796
2928	3084800	2181161
2929	3087853	2181521
2930	3090095	2181306
2931	3092648	2181308
2932	3095554	2181558
2933	3098614	2181914
2934	3101007	2181799
2935	3103725	2181910
2936	3106829	2182291
2937	3109782	2182563
2938	3112609	2182745
2939	3115395	2182895
2940	3118544	2183299
2941	3121369	2183473
2942	3123585	2183219
2943	3126502	2183454
2944	3129385	2183662
2945	3132421	2183976
2946	3134976	2183952
2947	3137954	2184220
2948	3140960	2184506
2949	3143798	2184673
2950	3146396	2184671
2951	3148761	2184506
2952	3151620	2184682
2953	3154324	2184748
2954	3157407	2185075
2955	3159968	2185039
2956	3162966	2185302
2957	3165876	2185503
2958	3169127	2185937
2959	3171578	2185817
2960	3174414	2185961
2961	3177555	2186312
2962	3180570	2186575
2963	3183170	2186550
2964	3186069	2186729
2965	3189388	2187193
2966	3192257	2187347
2967	3194995	2187409
2968	3198183	2187777
2969	3201217	2188037
2970	3203695	2187915
2971	3206331	2187900
2972	3209343	2188139
2973	3212279	2188325
2974	3214953	2188329
2975	3217122	2187989
2976	3219299	2187652
2977	3221730	2187487
2978	3224259	2187387
2979	3226326	2186972
2980	3228813	2186841
2981	3231244	2186670
2982	3233741	2186542
2983	3236167	2186364
2984	3238213	2185930
2985	3241145	2186091
2986	3244102	2186266
2987	3247178	2186520
2988	3249144	2186025
2989	3251565	2185835
2990	3254271	2185834
2991	3257053	2185883
2992	3259842	2185935
2993	3262359	2185802
2994	3264850	2185651
2995	3267712	2185746
2996	3270281	2185643
2997	3272369	2185218
2998	3274728	2184972
2999	3277622	2185081
3000	3280780	2185364
3001	3283159	2185127
3002	3285416	2184807
3003	3288114	2184778
3004	3291233	2185028
3005	3293996	2185039
3006	3296485	2184866
3007	3299777	2185225
3008	3302534	2185226
3009	3304989	2185026
3010	3306979	2184517
3011	3309441	2184319
3012	3311966	2184161
3013	3314708	2184144
3014	3316829	2183717
3015	3319107	2183391
3016	3321788	2183330
3017	3324457	2183258
3018	3326929	2183056
3019	3328787	2182449
3020	3331115	2182151
3021	3333577	2181938
3022	3336020	2181711
3023	3338088	2181237
3024	3340499	2180987
3025	3343230	2180944
3026	3346053	2180959
3027	3348311	2180604
3028	3350688	2180325
3029	3353238	2180158
3030	3356251	2180289
3031	3358998	2180246
3032	3361840	2180263
3033	3364606	2180229
3034	3366788	2179815
3035	3369383	2179666
3036	3371765	2179379
3037	3374254	2179159
3038	3376857	2179011
3039	3379778	2179067
3040	3382256	2178835
3041	3384371	2178369
3042	3388082	2178927
3043	3391477	2179280
3044	3394326	2179280
3045	3397006	2179169
3046	3399797	2179128
3047	3402657	2179129
3048	3405746	2179275
3049	3407637	2178653
3050	3410474	2178634
3051	3413365	2178648
3052	3416527	2178833
3053	3418665	2178363
3054	3421406	2178276
3055	3423924	2178046
3056	3426245	2177688
3057	3428635	2177373
3058	3431370	2177277
3059	3434658	2177528
3060	3437618	2177569
3061	3440956	2177848
3062	3443623	2177700
3063	3446412	2177628
3064	3449440	2177705
3065	3452466	2177778
3066	3455156	2177638
3067	3457653	2177375
3068	3460158	2177114
3069	3462829	2176957
3070	3465769	2176967
3071	3467891	2176463
3072	3470632	2176344
3073	3473617	2176378
3074	3476686	2176462
3075	3479393	2176317
3076	3482086	2176162
3077	3484975	2176128
3078	3487793	2176047
3079	3490818	2176094
3080	3493567	2175967
3081	3496400	2175891
3082	3499320	2175866
3083	3502311	2175884
3084	3504747	2175556
3085	3507354	2175332
3086	3510413	2175387
3087	3513303	2175335
3088	3516061	2175200
3089	3518447	2174833
3090	3521356	2174787
3091	3524357	2174797
3092	3527305	2174772
3093	3529228	2174114
3094	3531897	2173914
3095	3534546	2173700
3096	3536878	2173290
3097	3539119	2172822
3098	3541464	2172418
3099	3544160	2172227
3100	3547081	2172172
3101	3549984	2172105
3102	3552215	2171625
3103	3555092	2171538
3104	3557824	2171361
3105	3560520	2171160
3106	3563343	2171036
3107	3565729	2170643
3108	3568201	2170302
3109	3571070	2170200
3110	3573600	2169891
3111	3575660	2169295
3112	3577783	2168736
3113	3580545	2168564
3114	3583776	2168673
3115	3586721	2168608
3116	3588900	2168078
3117	3591572	2167844
3118	3594515	2167772
3119	3597364	2167642
3120	3599394	2167017
3121	3601903	2166679
3122	3605064	2166732
3123	3607824	2166542
3124	3610239	2166143
3125	3612587	2165703
3126	3615245	2165447
3127	3617860	2165164
3128	3620583	2164944
3129	3623110	2164605
3130	3625937	2164444
3131	3628767	2164284
3132	3631504	2164066
3133	3634454	2163973
3134	3636707	2163464
3135	3639497	2163272
3136	3642246	2163055
3137	3645067	2162879
3138	3647379	2162399
3139	3649748	2161952
3140	3652240	2161577
3141	3655092	2161413
3142	3657729	2161121
3143	3660299	2160787
3144	3663041	2160553
3145	3665851	2160358
3146	3669177	2160465
3147	3671887	2160208
3148	3674499	2159891
3149	3677268	2159665
3150	3680031	2159434
3151	3682474	2159014
3152	3684653	2158438
3153	3687445	2158219
3154	3690049	2157889
3155	3692948	2157730
3156	3695320	2157261
3157	3697882	2156903
3158	3700710	2156697
3159	3703446	2156436
3160	3705672	2155878
3161	3708202	2155495
3162	3710535	2154996
3163	3713162	2154666
3164	3715762	2154320
3165	3718453	2154025
3166	3721361	2153854
3167	3724009	2153530
3168	3726694	2153227
3169	3728915	2152654
3170	3731383	2152223
3171	3734111	2151940
3172	3736652	2151548
3173	3739262	2151194
3174	3741507	2150630
3175	3744157	2150296
3176	3746900	2150015
3177	3749680	2149754
3178	3752109	2149289
3179	3754625	2148873
3180	3756944	2148343
3181	3759537	2147969
3182	3762327	2147706
3183	3764731	2147221
3184	3767373	2146870
3185	3770324	2146694
3186	3772879	2146291
3187	3775757	2146070
3188	3778271	2145641
3189	3781021	2145344
3190	3783744	2145031
3191	3786690	2144842
3192	3789435	2144538
3193	3792696	2144523
3194	3795739	2144385
3195	3798486	2144076
3196	3801125	2143706
3197	3803173	2143001
3198	3805859	2142654
3199	3808666	2142374
3200	3811523	2142121
3201	3813974	2141638
3202	3816406	2141143
3203	3819019	2140748
3204	3821975	2140544
3205	3825016	2140386
3206	3827544	2139939
3207	3830502	2139732
3208	3833176	2139364
3209	3836487	2139349
3210	3838976	2138875
3211	3841711	2138536
3212	3844771	2138377
3213	3847839	2138220
3214	3850601	2137892
3215	3853304	2137529
3216	3856101	2137217
3217	3859224	2137084
3218	3862258	2136900
3219	3864816	2136451
3220	3867814	2136244
3221	3870794	2136025
3222	3874002	2135930
3223	3876600	2135497
3224	3879486	2135221
3225	3882652	2135097
3226	3885983	2135063
3227	3888633	2134652
3228	3891204	2134197
3229	3893978	2133852
3230	3897238	2133771
3231	3900054	2133445
3232	3903097	2133242
3233	3906248	2133096
3234	3909317	2132904
3235	3912220	2132619
3236	3914943	2132235
3237	3918036	2132050
3238	3921043	2131817
3239	3923990	2131550
3240	3926276	2130922
3241	3928779	2130411
3242	3931460	2129995
3243	3934045	2129526
3244	3936577	2129027
3245	3938645	2128275
3246	3941046	2127704
3247	3943679	2127255
3248	3946374	2126839
3249	3948787	2126270
3250	3951682	2125958
3251	3954722	2125724
3252	3957629	2125416
3253	3960254	2124955
3254	3962629	2124359
3255	3965471	2124011
3256	3967964	2123476
3257	3970636	2123035
3258	3972743	2122291
3259	3975417	2121848
3260	3978339	2121537
3261	3981130	2121153
3262	3983652	2120626
3263	3986017	2120014
3264	3988815	2119631
3265	3991803	2119346
3266	3994322	2118812
3267	3996681	2118192
3268	3999468	2117797
3269	4002262	2117405
3270	4004828	2116890
3271	4007515	2116438
3272	4010035	2115897
3273	4012689	2115425
3274	4015394	2114978
3275	4018016	2114487
3276	4020402	2113870
3277	4023210	2113474
3278	4026025	2113080
3279	4028783	2112654
3280	4031439	2112174
3281	4033988	2111637
3282	4036771	2111220
3283	4039652	2110853
3284	4042318	2110373
3285	4045004	2109901
3286	4047402	2109279
3287	4049907	2108710
3288	4052335	2108101
3289	4055180	2107707
3290	4057237	2106903
3291	4059540	2106225
3292	4062054	2105656
3293	4064620	2105112
3294	4066698	2104316
3295	4068936	2103600
3296	4071407	2103004
3297	4074278	2102614
3298	4076893	2102090
3299	4079450	2101535
3300	4082262	2101109
3301	4085345	2100822
3302	4087994	2100310
3303	4090690	2099821
3304	4092935	2099099
3305	4095915	2098753
3306	4098966	2098442
3307	4101732	2097984
3308	4104451	2097500
3309	4107344	2097103
3310	4110238	2096705
3311	4113422	2096454
3312	4115878	2095830
3313	4118438	2095258
3314	4121125	2094750
3315	4124032	2094351
3316	4126768	2093865
3317	4128975	2093109
3318	4131711	2092620
3319	4134575	2092194
3320	4137164	2091628
3321	4139769	2091069
3322	4142244	2090443
3323	4145195	2090056
3324	4147889	2089538
3325	4150750	2089102
3326	4153544	2088632
3327	4156239	2088110
3328	4158881	2087561
3329	4161604	2087051
3330	4164280	2086515
3331	4166250	2085625
3332	4168557	2084904
3333	4171355	2084426
3334	4173883	2083813
3335	4175973	2082979
3336	4178431	2082329
3337	4180943	2081704
3338	4183406	2081053
3339	4185750	2080343
3340	4187898	2079534
3341	4190472	2078935
3342	4193209	2078417
3343	4195896	2077872
3344	4198930	2077497
3345	4202048	2077163
3346	4204707	2076600
3347	4207284	2075995
3348	4209920	2075418
3349	4212671	2074897
3350	4215623	2074474
3351	4218485	2074004
3352	4221553	2073635
3353	4224130	2073022
3354	4226789	2072449
3355	4229290	2071797
3356	4232130	2071310
3357	4234362	2070525
3358	4236682	2069781
3359	4239334	2069199
3360	4242320	2068778
3361	4244933	2068173
3362	4247872	2067727
3363	4250689	2067219
3364	4253418	2066668
3365	4255743	2065919
3366	4257804	2065041
3367	4260171	2064310
3368	4262760	2063687
3369	4265143	2062962
3370	4267551	2062248
3371	4269687	2061403
3372	4272171	2060724
3373	4274535	2059986
3374	4277232	2059408
3375	4280014	2058869
3376	4282546	2058209
3377	4285079	2057548
3378	4287522	2056843
3379	4289895	2056103
3380	4291973	2055221
3381	4294269	2054443
3382	4296631	2053696
3383	4299404	2053143
3384	4301540	2052285
3385	4303579	2051381
3386	4305911	2050615
3387	4308250	2049852
3388	4310933	2049251
3389	4312922	2048320
3390	4315265	2047556
3391	4318142	2047044
3392	4320888	2046468
3393	4323532	2045843
3394	4326217	2045237
3395	4328666	2044517
3396	4331686	2044066
3397	4334630	2043577
3398	4337234	2042927
3399	4339671	2042198
3400	4342353	2041582
3401	4344867	2040887
3402	4347260	2040133
3403	4349101	2039120
3404	4351610	2038419
3405	4354089	2037703
3406	4356448	2036930
3407	4358669	2036092
3408	4360635	2035133
3409	4363663	2034669
3410	4366149	2033952
3411	4368659	2033244
3412	4370685	2032311
3413	4372918	2031473
3414	4375557	2030822
3415	4378493	2030308
3416	4381157	2029666
3417	4383448	2028851
3418	4386052	2028180
3419	4388384	2027382
3420	4390750	2026598
3421	4392950	2025738
3422	4395226	2024911
3423	4397665	2024159
3424	4400352	2023519
3425	4402962	2022843
3426	4405124	2021961
3427	4407439	2021147
3428	4409977	2020435
3429	4412401	2019670
3430	4414801	2018893
3431	4416776	2017921
3432	4419116	2017114
3433	4421493	2016324
3434	4423833	2015516
3435	4426602	2014902
3436	4428520	2013900
3437	4430990	2013149
3438	4433728	2012518
3439	4436770	2012024
3440	4439321	2011305
3441	4442064	2010673
3442	4445042	2010145
3443	4447774	2009505
3444	4450946	2009062
3445	4453718	2008438
3446	4456366	2007756
3447	4458953	2007046
3448	4461571	2006348
3449	4464177	2005644
3450	4466610	2004862
3451	4469413	2004244
3452	4472089	2003568
3453	4474594	2002815
3454	4477221	2002115
3455	4479796	2001390
3456	4482400	2000678
3457	4485077	1999996
3458	4487896	1999377
3459	4490096	1998482
3460	4492398	1997631
3461	4495170	1996988
3462	4498056	1996394
3463	4501065	1995853
3464	4503863	1995218
3465	4506251	1994399
3466	4508797	1993650
3467	4511594	1993011
3468	4513864	1992138
3469	4516370	1991367
3470	4518625	1990486
3471	4521359	1989814
3472	4524220	1989197
3473	4526671	1988399
3474	4529183	1987627
3475	4531974	1986976
3476	4536870	1987245
3477	4539686	1986602
3478	4542194	1985823
3479	4545038	1985189
3480	4547587	1984425
3481	4550237	1983704
3482	4552665	1982886
3483	4555154	1982093
3484	4557731	1981338
3485	4560264	1980562
3486	4562983	1979866
3487	4565571	1979112
3488	4568104	1978333
3489	4570709	1977584
3490	4573778	1977035
3491	4577090	1976589
3492	4580313	1976104
3493	4582902	1975343
3494	4586221	1974896
3495	4589130	1974271
3496	4591955	1973608
3497	4594503	1972825
3498	4598122	1972501
3499	4600657	1971710
3500	4603048	1970856
3501	4605794	1970154
3502	4608488	1969428
3503	4611135	1968681
3504	4613737	1967913
3505	4616445	1967190
3506	4619664	1966683
3507	4622552	1966034
3508	4624894	1965151
3509	4627585	1964416
3510	4630361	1963716
3511	4633382	1963118
3512	4636178	1962424
3513	4638660	1961596
3514	4641529	1960930
3515	4644155	1960161
3516	4646907	1959443
3517	4649623	1958710
3518	4652067	1957860
3519	4654945	1957193
3520	4657682	1956464
3521	4660445	1955746
3522	4662916	1954904
3523	4665347	1954044
3524	4668283	1953395
3525	4671258	1952761
3526	4673863	1951970
3527	4676263	1951094
3528	4679026	1950367
3529	4681934	1949700
3530	4685033	1949111
3531	4687711	1948346
3532	4691073	1947864
3533	4694366	1947351
3534	4697715	1946861
3535	4700054	1945949
3536	4703017	1945296
3537	4706417	1944822
3538	4709742	1944315
3539	4712592	1943611
3540	4715262	1942831
3541	4718137	1942135
3542	4721474	1941628
3543	4724460	1940974
3544	4726962	1940121
3545	4730027	1939497
3546	4733130	1938889
3547	4736354	1938327
3548	4739273	1937640
3549	4742171	1936943
3550	4745534	1936434
3551	4749013	1935971
3552	4751964	1935291
3553	4754909	1934608
3554	4758025	1933993
3555	4761353	1933462
3556	4764860	1933003
3557	4767378	1932141
3558	4770417	1931489
3559	4773672	1930923
3560	4776836	1930319
3561	4780114	1929759
3562	4782760	1928943
3563	4785529	1928176
3564	4788684	1927562
3565	4791913	1926978
3566	4794546	1926152
3567	4797792	1925571
3568	4801605	1925216
3569	4804715	1924577
3570	4807708	1923891
3571	4810642	1923179
3572	4813724	1922525
3573	4816712	1921833
3574	4820234	1921352
3575	4822764	1920474
3576	4826009	1919880
3577	4829155	1919244
3578	4832549	1918706
3579	4835520	1917999
3580	4838320	1917223
3581	4841247	1916496
3582	4844015	1915704
3583	4846862	1914943
3584	4849151	1913960
3585	4852213	1913282
3586	4855310	1912615
3587	4858752	1912084
3588	4861038	1911096
3589	4863749	1910274
3590	4866577	1909498
3591	4869377	1908709
3592	4871860	1907795
3593	4874331	1906875
3594	4877242	1906126
3595	4880054	1905338
3596	4882949	1904580
3597	4885308	1903613
3598	4887858	1902720
3599	4890625	1901909
3600	4893641	1901195
3601	4896317	1900347
3602	4898662	1899370
3603	4901364	1898530
3604	4904163	1897727
3605	4907134	1896989
3606	4909482	1896010
3607	4912210	1895176
3608	4915179	1894434
3609	4918191	1893708
3610	4920876	1892854
3611	4923394	1891935
3612	4926120	1891095
3613	4929100	1890352
3614	4931946	1889556
3615	4934125	1888503
3616	4936844	1887657
3617	4939930	1886949
3618	4943081	1886265
3619	4945580	1885331
3620	4948274	1884471
3621	4951046	1883639
3622	4953916	1882843
3623	4956578	1881967
3624	4958882	1880955
3625	4961562	1880084
3626	4964731	1879398
3627	4967219	1878452
3628	4969792	1877538
3629	4972347	1876615
3630	4974784	1875648
3631	4977781	1874891
3632	4980626	1874075
3633	4983091	1873115
3634	4985828	1872257
3635	4988834	1871499
3636	4991710	1870690
3637	4994271	1869763
3638	4996795	1868820
3639	4999571	1867971
3640	5002430	1867152
3641	5005393	1866371
3642	5007475	1865260
3643	5010139	1864365
3644	5012939	1863520
3645	5015879	1862726
3646	5018558	1861834
3647	5021069	1860878
3648	5023969	1860066
3649	5026824	1859236
3650	5029684	1858406
3651	5032058	1857397
3652	5034908	1856562
3653	5037725	1855713
3654	5040363	1854798
3655	5043243	1853971
3656	5045737	1853001
3657	5048486	1852123
3658	5051134	1851208
3659	5054387	1850513
3660	5056950	1849564
3661	5059596	1848645
3662	5062515	1847825
3663	5065480	1847020
3664	5068402	1846198
3665	5070796	1845183
3666	5073887	1844420
3667	5076577	1843511
3668	5079532	1842697
3669	5081929	1841680
3670	5084434	1840701
3671	5087125	1839788
3672	5089698	1838832
3673	5092615	1837999
3674	5095406	1837119
3675	5099008	1836530
3676	5102298	1835828
3677	5105212	1834989
3678	5108294	1834209
3679	5111105	1833331
3680	5113911	1832450
3681	5117141	1831719
3682	5120976	1831204
3683	5123750	1830308
3684	5127267	1829676
3685	5130345	1828886
3686	5133455	1828106
3687	5136011	1827127
3688	5139036	1826315
3689	5142349	1825603
3690	5146177	1825073
3691	5149446	1824343
3692	5152849	1823659
3693	5156455	1823045
3694	5160590	1822617
3695	5163444	1821734
3696	5166268	1820840
3697	5169048	1819929
3698	5171687	1818968
3699	5174042	1817906
3700	5176722	1816958
3701	5179575	1816069
3702	5182642	1815254
3703	5185497	1814363
3704	5187811	1813283
3705	5190289	1812259
3706	5193407	1811458
3707	5196987	1810816
3708	5199055	1809646
3709	5201414	1808578
3710	5204618	1807801
3711	5207713	1806986
3712	5211385	1806370
3713	5214538	1805572
3714	5218882	1805185
3715	5222849	1804665
3716	5225816	1803799
3717	5228167	1802719
3718	5230603	1801668
3719	5233422	1800747
3720	5236146	1799793
3721	5238461	1798698
3722	5241147	1797729
3723	5244425	1796962
3724	5248541	1796480
3725	5251367	1795555
3726	5253844	1794511
3727	5256554	1793545
3728	5259730	1792737
3729	5262805	1791893
3730	5266028	1791098
3731	5268450	1790030
3732	5271215	1789078
3733	5274294	1788231
3734	5277053	1787275
3735	5279479	1786204
3736	5282325	1785276
3737	5285080	1784315
3738	5287957	1783394
3739	5291009	1782532
3740	5293392	1781443
3741	5296182	1780491
3742	5298881	1779506
3743	5301790	1778591
3744	5304684	1777671
3745	5306701	1776455
3746	5308988	1775330
3747	5311680	1774339
3748	5314380	1773350
3749	5316778	1772259
3750	5319264	1771197
3751	5322102	1770251
3752	5324726	1769233
3753	5327203	1768166
3754	5329432	1767015
3755	5331911	1765947
3756	5334521	1764921
3757	5337187	1763913
3758	5339779	1762879
3759	5341763	1761645
3760	5344534	1760669
3761	5347268	1759680
3762	5349903	1758658
3763	5352398	1757588
3764	5354652	1756439
3765	5357235	1755397
3766	5359745	1754331
3767	5362424	1753319
3768	5364639	1752154
3769	5366920	1751011
3770	5369452	1749948
3771	5371888	1748854
3772	5374461	1747803
3773	5376880	1746702
3774	5379056	1745521
3775	5381555	1744444
3776	5384403	1743480
3777	5386973	1742425
3778	5389307	1741292
3779	5391775	1740202
3780	5394354	1739147
3781	5397192	1738175
3782	5399307	1736969
3783	5401413	1735760
3784	5403927	1734682
3785	5406659	1733672
3786	5409277	1732625
3787	5412035	1731622
3788	5414183	1730424
3789	5416814	1729378
3790	5419246	1728269
3791	5422084	1727288
3792	5424267	1726098
3793	5426575	1724947
3794	5429214	1723900
3795	5431852	1722853
3796	5434546	1721822
3797	5436852	1720668
3798	5439237	1719537
3799	5441743	1718445
3800	5444373	1717391
3801	5447146	1716381
3802	5449346	1715190
3803	5452269	1714225
3804	5454944	1713182
3805	5458555	1712431
3806	5461558	1711489
3807	5464922	1710658
3808	5467765	1709663
3809	5470570	1708655
3810	5473041	1707542
3811	5476310	1706678
3812	5479975	1705935
3813	5483097	1705021
3814	5485853	1703993
3815	5488927	1703063
3816	5492240	1702206
3817	5495437	1701311
3818	5498240	1700293
3819	5500657	1699156
3820	5503051	1698010
3821	5506070	1697056
3822	5509451	1696213
3823	5511730	1695030
3824	5514031	1693852
3825	5516637	1692768
3826	5519179	1691664
3827	5522056	1690661
3828	5524825	1689624
3829	5527416	1688531
3830	5529852	1687391
3831	5532518	1686320
3832	5534720	1685107
3833	5537006	1683920
3834	5540081	1682971
3835	5543056	1681990
3836	5545670	1680900
3837	5547976	1679715
3838	5550745	1678670
3839	5553773	1677702
3840	5556921	1676769
3841	5559184	1675568
3842	5561606	1674415
3843	5564360	1673361
3844	5567135	1672312
3845	5570074	1671312
3846	5572590	1670183
3847	5575279	1669106
3848	5577915	1668012
3849	5580640	1666944
3850	5582892	1665734
3851	5585264	1664559
3852	5588058	1663509
3853	5590832	1662453
3854	5593517	1661369
3855	5596107	1660256
3856	5599028	1659240
3857	5602143	1658280
3858	5604882	1657209
3859	5607486	1656097
3860	5610063	1654976
3861	5612900	1653930
3862	5616418	1653085
3863	5618861	1651922
3864	5621447	1650800
3865	5624576	1649836
3866	5627559	1648829
3867	5630550	1647823
3868	5633056	1646675
3869	5635600	1645537
3870	5638942	1644630
3871	5641950	1643626
3872	5644381	1642452
3873	5647221	1641396
3874	5650048	1640336
3875	5652954	1639298
3876	5656100	1638328
3877	5658516	1637146
3878	5661464	1636118
3879	5664394	1635083
3880	5667230	1634019
3881	5670055	1632952
3882	5672462	1631764
3883	5675537	1630767
3884	5678564	1629755
3885	5681497	1628715
3886	5684249	1627622
3887	5686966	1626519
3888	5689816	1625452
3889	5692808	1624426
3890	5695792	1623396
3891	5698198	1622200
3892	5700820	1621065
3893	5703555	1619962
3894	5706525	1618924
3895	5708995	1617743
3896	5711679	1616623
3897	5714485	1615536
3898	5717624	1614543
3899	5720833	1613568
3900	5723165	1612345
3901	5726010	1611265
3902	5728553	1610100
3903	5731633	1609085
3904	5733798	1607813
3905	5736171	1606597
3906	5739277	1605587
3907	5742136	1604506
3908	5744943	1603410
3909	5747125	1602139
3910	5749703	1600978
3911	5752248	1599807
3912	5754842	1598649
3913	5757164	1597414
3914	5759457	1596171
3915	5762039	1595007
3916	5764645	1593850
3917	5767194	1592675
3918	5769376	1591399
3919	5771849	1590203
3920	5774815	1589142
3921	5777356	1587962
3922	5780166	1586856
3923	5782272	1585556
3924	5784846	1584384
3925	5787390	1583203
3926	5789812	1581988
3927	5792048	1580722
3928	5794198	1579431
3929	5796729	1578244
3930	5799352	1577081
3931	5801846	1575882
3932	5803821	1574543
3933	5806139	1573295
3934	5808575	1572079
3935	5811084	1570882
3936	5813627	1569694
3937	5815732	1568386
3938	5818028	1567130
3939	5820245	1565852
3940	5822544	1564596
3941	5824791	1563325
3942	5826928	1562024
3943	5829528	1560847
3944	5831860	1559597
3945	5834351	1558389
3946	5836514	1557094
3947	5838700	1555803
3948	5841021	1554548
3949	5843533	1553344
3950	5846094	1552152
3951	5848676	1550964
3952	5851209	1549763
3953	5853721	1548556
3954	5855998	1547286
3955	5858464	1546066
3956	5860656	1544772
3957	5862846	1543478
3958	5865474	1542298
3959	5867794	1541036
3960	5870355	1539838
3961	5872458	1538518
3962	5875033	1537322
3963	5877654	1536137
3964	5880027	1534887
3965	5882235	1533593
3966	5884298	1532261
3967	5886692	1531014
3968	5889220	1529802
3969	5891759	1528592
3970	5893755	1527241
3971	5895859	1525917
3972	5898196	1524653
3973	5901090	1523532
3974	5903870	1522381
3975	5906201	1521114
3976	5908676	1519883
3977	5911583	1518762
3978	5914289	1517589
3979	5917167	1516459
3980	5919891	1515289
3981	5923076	1514236
3982	5925929	1513098
3983	5929371	1512108
